CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.7031,0.1334,41.5596,2.4518,2.7732,5.5331,2.5415,73.3358,122.7953
8.6823,0.1338,10.1726,2.0863,2.4123,8.2803,2.5023,69.4252,130.0509
8.6719,0.1387,38.6928,2.6299,3.0986,7.5476,2.5567,76.9126,142.4726
8.625,0.0597,6.3632,6.8403,8.2269,8.4892,2.6166,60.2389,106.7758
8.5469,0.3019,43.7355,0.6105,0.5478,5.79,2.233,108.7487,267.7538
8.6484,0.0987,13.1113,3.8517,4.1733,7.9719,2.556,67.711,116.9657
8.625,0.1245,2.8784,2.0916,2.1683,8.3288,2.5179,67.5444,124.8868
8.625,0.14300000000000002,11.2276,2.3601,2.6119,8.2353,2.5065,71.1123,134.1953
8.625,0.2091,32.2777,4.1693,5.034,5.1272,2.2021,91.3731,141.9465
8.625,0.12,1.2351,3.0916,2.9449,8.435,2.5111,65.718,119.5353
8.625,0.1034,26.3142,3.6362,4.112,7.9949,2.5914,70.7929,123.709
8.6719,0.3975,175.7706,1.6974,1.5733,6.9504,2.2758,113.9168,228.1961
8.6406,0.2458,50.4935,1.1977,1.1264,5.7731,2.2315,92.9775,145.233
8.6719,0.135,41.0432,2.7815,3.2916,7.7839,2.5702,75.764,148.3975
8.5469,0.2388,29.4334,0.421,0.3832,4.9481,2.2344,92.3486,161.0044
8.6484,0.3321,158.1156,1.663,1.6967,7.1228,2.4841,99.2659,186.3455
8.6719,0.1238,2.1454,2.9367,2.8621,8.3612,2.4946,64.2074,118.4009
8.6719,0.1092,2.6558,2.8042,2.9255,8.4169,2.5291,65.0863,118.8772
8.625,0.0971,7.1938,4.0346,6.5485,8.413,2.5333,69.6713,133.5303
8.7188,0.1324,12.2429,2.079,2.4096,8.5446,2.529,69.6563,129.0018
8.625,0.0631,4.4495,5.9264,7.1172,8.3759,2.6108,61.7202,116.4953
8.625,0.1098,29.8085,3.4484,3.8454,8.2504,2.5989,71.2702,133.4311
8.6719,0.1987,55.5185,1.9159,2.1947,7.0235,2.5189,85.8428,167.5756
8.7266,0.1234,11.8139,2.4991,2.8202,8.4327,2.5365,69.7125,127.215
8.7031,0.1312,8.0969,2.5153,2.7514,8.2268,2.5073,69.312,126.538
8.625,0.0677,4.9534,6.1437,7.2147,8.281,2.607,62.0012,116.9596
8.625,0.1548,42.1313,2.2932,2.6089,7.7828,2.5568,78.7788,147.6523
8.6719,0.1694,45.6574,8.0568,12.4199,6.8128,2.4823,72.42,126.6859
8.625,0.1237,3.9445,2.5619,2.5603,8.3358,2.5147,68.9062,125.6837
8.625,0.1065,11.2316,4.171,4.3664,7.7358,2.5517,68.9139,124.9734
8.625,0.0722,8.346,4.4586,4.8378,8.2599,2.5980000000000003,63.6433,115.6123
8.5469,0.2303,24.5373,0.5644,0.5142,4.963,2.2482,89.681,153.1469
8.6016,0.191,29.57,3.4707,7.5485,6.0257,2.1764,85.6558,330.8941
8.625,0.0824,25.5609,3.6672,4.4681,8.2429,2.5971,68.5703,120.2754
8.625,0.1245,32.6901,2.718,3.169,7.8561,2.5798,74.0031,142.5768
8.6016,0.2146,31.1724,4.3567,4.7818,5.4458,2.2477,89.0493,140.0856
8.625,0.2082,35.1289,4.5903,5.098,5.2581,2.2282,90.1555,140.5163
8.75,0.1326,9.3198,2.2339,2.56,8.562000000000001,2.5055,69.62899999999999,130.8635
8.5469,0.2395,24.4062,0.5002,0.452,5.1027,2.2404,90.046,164.8485
8.625,0.1806,50.3435,1.9434,2.1138,7.7866,2.5922,79.5335,155.9709
8.625,0.0739,6.5868,4.7183,5.0478,8.4017,2.6055,64.718,118.4619
8.5469,0.2114,28.5043,0.504,0.4581,4.8933,2.2459,87.1213,146.1741
8.7031,0.1284,15.8318,2.3917,2.7253,8.2259,2.5286,72.3867,134.3386
8.75,0.2038,72.9917,1.0984,1.0671,6.8284,2.4799,85.1816,135.1757
8.625,0.1072,2.8652,2.7721,2.6643,8.8992,2.5238,66.1356,120.2348
8.6719,0.2171,40.901,1.7737,1.9278,8.1774,2.5742,82.6124,150.7777
8.5469,0.2518,28.6679,0.4009,0.3173,4.9508,2.211,89.9899,179.7266
8.625,0.1034,26.3142,3.6362,4.112,7.9949,2.5914,70.7929,123.709
8.6719,0.4002,199.9817,2.0948,2.1947,6.8491,2.2711,114.2511,230.043
8.75,0.1512,11.4635,1.8409,2.0235,8.1489,2.4739,72.1013,133.8205
8.625,0.1114,30.2126,3.0046,3.4769,7.4598,2.5613,71.316,128.1779
8.625,0.1006,26.0648,3.539,4.0363,8.3126,2.6067,70.4111,127.6883
8.6719,0.1306,28.1962,2.1335,1.9991,5.6405,2.4613,74.0729,112.3418
8.625,0.1096,33.6265,3.3101,4.0247,7.7789,2.6007,74.4357,138.4993
8.5469,0.2284,29.858,0.4253,0.3902,5.0959,2.2371,91.4142,173.9965
8.5469,0.2303,29.8875,0.4135,0.3774,5.0698,2.2298,91.8833,166.8938
8.6875,0.163,53.2088,2.1652,2.3972,6.7816,2.508,82.4722,141.7011
8.6719,0.098,6.6019,3.2963,4.0959,8.4349,2.5576,63.3172,119.2142
8.625,0.3051,122.038,1.7953,1.8667,6.6773,2.442,95.4609,177.7713
8.5469,0.2101,25.583,0.5081,0.4568,4.8801,2.2529,87.56200000000003,146.5929
8.6875,0.1187,6.1596,2.4098,2.4541,8.3479,2.5156,68.4188,116.8788
8.6719,0.1386,10.3187,1.9613,2.1901,8.0615,2.4917,70.8305,132.7765
8.6719,0.0983,15.5187,3.7991,4.1819,7.9676,2.5688,68.4051,120.4188
8.625,0.0813,8.3006,4.7405,5.2192,8.3189,2.5995,64.8988,121.1209
8.625,0.0594,14.6125,9.2153,10.0466,7.6083,2.5849,60.6531,105.1947
8.6719,0.1267,8.4961,2.5757,2.8466,8.3821,2.5136,68.9824,126.1938
8.625,0.1637,10.8673,2.0091,2.2074,8.2968,2.4933,74.6843,140.2469
8.6719,0.171,49.7397,2.2531,2.3080000000000003,6.8853,2.5195,78.9973,139.7733
8.625,0.0784,18.714,5.5529,6.3933,7.7327,2.584,65.6248,112.6394
8.625,0.1484,29.0048,10.0514,10.2029,5.1577,2.2856,84.7884,135.0893
8.625,0.2973,121.0036,1.6439,1.7403,7.1069,2.4599,94.5337,180.256
8.6719,0.127,12.0143,2.4222,2.641,8.4867,2.5357,69.8685,128.5865
8.625,0.0765,8.8034,7.3211,7.5577,7.516,2.5755,62.3745,110.0313
8.6719,0.1396,8.1585,1.9762,2.1307,7.9887,2.4944,70.4973,130.1958
8.6719,0.0921,16.9932,3.7476,4.3735,7.4169,2.5706,70.2767,125.6611
8.5781,0.1326,23.5377,7.4175,7.7678,5.2987,2.3279,79.1947,129.7163
8.625,0.0936,10.3218,4.2447,4.6345,8.2764,2.5804,65.8929,125.0623
8.7031,0.0977,5.9317,4.2691,4.3325,8.2158,2.5367,66.1255,120.6056
8.6719,0.1302,8.7082,2.2982,2.4364,8.3376,2.5149,71.0271,129.1508
8.6719,0.0827,9.6342,4.3731,4.8663,8.1096,2.5775,65.6965,110.1789
8.625,0.1443,40.678,2.5108,2.7960000000000003,7.5666,2.5602,76.2576,137.2466
8.6719,0.0845,8.4646,3.6398,4.381,8.3438,2.5712,63.734,118.9174
8.5469,0.2338,31.8365,0.4067,0.3732,4.9656,2.2247,91.7702,168.28
8.625,0.0985,7.0083,3.9762,4.2717,8.3707,2.5683,64.7389,122.3551
8.6484,0.116,8.3894,2.6830000000000003,3.2329,8.3425,2.55,69.7935,130.9028
8.7031,0.1802,38.6742,2.1571,1.9264,6.0975,2.3934,84.6534,139.4018
8.6719,0.2269,87.713,1.5813,1.7411,6.9608,2.5416,85.5731,145.905
8.6719,0.1785,56.8531,1.9471,2.0169,6.5353,2.4938,83.1677,136.2704
8.6016,0.0568,3.258,5.3563,8.9917,8.6591,2.5592,58.1192,100.5031
8.7031,0.116,12.7712,2.5565,3.0248,8.0927,2.5369,70.017,129.4101
8.625,0.08800000000000001,3.2442,4.1026,4.5633,8.3754,2.5532,64.8043,118.9517
8.5469,0.2307,29.3713,0.3924,0.3586,4.981,2.2141,93.2392,171.6846
8.7031,0.2056,45.9891,1.9195,1.8443,6.1993,2.331,88.5903,149.309
8.5781,0.2912,51.1562,1.2042,1.696,7.6732,2.432,91.8503,254.5223
8.6719,0.2297,56.0428,6.0097,7.2824,7.8101,2.5528,75.7028,128.0095
8.5781,0.0648,13.6553,9.2139,9.5918,7.8373,2.6101,59.9757,107.0015
8.625,0.2257,39.6242,4.4625,4.6089,5.2782,2.2102,92.9954,150.7229
8.6719,0.1004,4.7659,3.3627,3.8878,8.5249,2.5459,66.0574,120.7182
8.6016,0.1272,19.8119,20.9734,33.6711,5.3097,2.2917,80.2764,127.3001
8.5781,0.3294,46.867,0.4561,0.402,5.648,2.2087,100.4208,285.6913
8.6719,0.1292,9.3538,2.0495,2.2152,7.9131,2.4966,70.4051,124.4065
8.6719,0.5434,188.438,3.707,6.2729,7.3964,2.0334,115.4253,220.47
8.625,0.0698,7.2695,3.9285,5.8299,8.3556,2.583,71.4893,121.951
8.6016,0.0512,3.3318,8.1269,11.0038,8.4119,2.6210000000000004,58.3236,100.7433
8.6719,0.0652,7.5425,5.1231,5.7411,8.4363,2.6099,61.6451,111.2927
8.625,0.2165,33.4458,3.4933,4.2891,5.2243,2.2572,92.2219,146.2357
8.7266,0.1275,12.2282,2.0898,2.4287,8.1908,2.522,71.782,132.2767
8.6719,0.1745,45.3361,2.1715,2.4099,7.6158,2.5519,81.7728,156.8305
8.5469,0.2458,25.8124,0.5639,0.5071,5.1465,2.2481,85.7634,154.293
8.6719,0.1175,10.8574,73.844,170.3022,6.456,2.3996,84.7465,130.4938
8.625,0.1488,40.4434,2.3173,2.5888,7.2818,2.5401,79.7758,148.134
8.6406,0.0951,20.0327,4.0378,4.877,7.9485,2.5793,67.8379,123.7383
8.625,0.1359,31.6282,3.0958,3.7655,8.0422,2.5943,75.1463,142.0458
8.5781,0.3414,51.668,0.5799,0.5975,5.6392,2.2409,104.3447,197.641
8.5469,0.2394,27.7224,0.4103,0.3775,5.0669,2.2277,91.9189,167.6551
8.6719,0.1872,58.1369,2.0761,2.7352,7.0682,2.5304,84.1267,144.0234
8.625,0.2272,62.723,1.7892,1.8576,7.6813,2.5593,85.4544,147.8035
8.5469,0.1693,28.856,0.7070000000000001,0.6940000000000001,4.8995,2.3327,84.9474,133.3756
8.6719,0.0913,8.4826,3.8922,4.4665,8.0048,2.5654,66.0756,117.3682
8.6719,0.0765,8.9773,4.6661,5.1038,8.3756,2.6015,63.9121,117.5844
8.5469,0.2601,42.3351,0.8308,0.8253,5.4528,2.3268,84.3391,177.3904
8.625,0.0688,19.6551,8.0713,9.1152,7.5871,2.5822,61.1455,103.7779
8.625,0.3421,161.0211,1.6231,1.5612,6.8622,2.4357,100.058,189.1172
8.5625,0.4356,79.07300000000002,0.8877,0.8719,7.4798,2.3587,111.7336,279.0582
8.5469,0.2278,31.3489,0.4233,0.3887,4.9416,2.2423,91.1211,152.9786
8.6016,0.054000000000000006,8.3119,8.7576,9.9668,8.2998,2.6331,60.8644,114.5631
8.7031,0.1174,10.71,2.4516,2.8697,8.4419,2.5274,69.0524,125.8424
8.6016,0.0448,3.0287,10.4491,11.9562,8.5598,2.6164,55.49800000000001,103.9095
8.5781,0.125,34.4469,2.5331,2.7637,6.2188,2.4575,60.1096,218.3109
8.6484,0.4252,200.5584,1.8754,1.8341,7.519,2.3062,116.0942,232.5795
8.6719,0.0902,18.906,3.8194,4.4439,7.8904,2.5838,69.3664,124.5342
8.6719,0.139,37.0445,2.6147,3.0641,7.5879,2.5588,77.3934,143.1627
8.625,0.1204,6.6253,2.815,3.3618,8.3851,2.5411,72.0694,123.1737
8.625,0.1659,15.0224,1.9444,2.1527,7.8592,2.4799,74.2721,141.9176
8.625,0.1462,41.6009,2.5271,2.8004,7.6004,2.5587,76.521,139.0542
8.6719,0.1331,6.5999,2.0091,2.0847,8.0019,2.4815,69.6334,124.0846
8.5781,0.2339,32.7428,0.6828,0.7362,5.1644,2.2364,90.9868,179.8938
8.6719,0.1305,10.306,2.2767,2.6153,8.0909,2.513,69.6077,127.6786
8.7031,0.1263,8.5717,2.0516,2.2261,8.1788,2.5016,69.6887,125.1664
8.6016,0.1325,11.5427,87.6219,140.6566,5.0506,2.2366,79.9671,127.2336
8.6719,0.101,32.2025,6.6754,7.7215,6.7375,2.5935,71.9358,120.1261
8.6484,0.1575,22.2943,1.5302,1.459,8.1192,2.5367,75.5637,141.8207
8.5781,0.0477,4.9014,5.6193,8.4372,9.3478,2.6301,59.301,106.7438
8.625,0.1065,12.5876,3.6175,3.7264,8.1391,2.585,69.3455,117.7328
8.625,0.0917,10.5294,4.2516,4.7151,8.3585,2.5917,66.4728,120.611
8.625,0.3255,146.6613,1.6234,1.6457,6.8541,2.4562,100.1927,185.5739
8.625,0.0575,4.2979,7.2105,7.5764,8.333,2.6005,61.131,111.2847
8.7031,0.0403,4.4665,7.8736,8.7845,8.5539,2.6475,58.0544,105.4976
8.5781,0.2688,28.3109,0.3197,0.3013,4.8926,2.1767,100.7134,186.5567
8.625,0.0886,28.7002,2.2647,5.4351,6.6135,2.5013,74.9464,271.9931
8.625,0.1537,39.9763,2.6163,2.8629,7.5949,2.5643,76.73,147.9579
8.625,0.07200000000000001,5.7459,5.0769,5.2807,8.3815,2.5973,64.1534,122.2177
8.6719,0.0741,36.5334,8.6564,11.6456,6.8024,2.4524,61.9476,118.4494
8.625,0.1731,10.7728,27.619,71.7856,5.8537,2.1702,83.8987,128.2474
8.5469,0.2335,29.7128,0.4208,0.3869,4.9284,2.2266,92.9304,161.6521
8.625,0.1576,26.7184,2.4244,4.3942,5.2111,2.3124,79.9991,133.9221
8.625,0.1644,11.5002,1.9858,2.1426,8.3297,2.4915,74.5091,138.1948
8.6484,0.1037,10.2622,3.2182,3.6753,8.3431,2.5772,67.4761,118.768
8.6484,0.0693,7.1201,4.7349,5.074,8.3438,2.6068,64.6283,118.1761
8.6719,0.2181,59.9831,1.8603,2.1126,6.8217,2.5065,87.1793,170.4277
8.625,0.0768,9.0714,4.8155,5.3092,8.0627,2.5893,65.551,121.9459
8.625,0.0685,5.8364,3.7746,5.2732,8.5146,2.61,60.1104,118.3347
8.75,0.2038,72.9917,1.0984,1.0671,6.8284,2.4799,85.1816,135.1757
8.6853,0.1335,10.1497,2.3146,2.6915,8.1553,2.5046,70.1401,129.9354
8.625,0.1517,19.0006,16.6816,17.5834,5.1271,2.2684,81.8379,126.6633
8.6719,0.1344,9.794,2.0511,2.3072,8.0403,2.5072,70.5321,129.4092
8.5469,0.2108,27.6702,0.5575,0.5172,4.9430000000000005,2.2702,86.9477,142.3172
8.625,0.4269,176.9451,1.9379,2.2221,6.7316,2.27,116.3628,223.7265
8.5469,0.2683,27.3225,0.6073,0.5897,5.0121,2.1869,86.86200000000002,242.1842
8.625,0.0623,14.2717,10.2056,11.0098,7.5629,2.6108,61.3226,106.7074
8.6719,0.0803,9.9237,4.872,5.3412,8.0964,2.5795,65.03399999999999,115.026
8.625,0.0966,2.9346,3.0146,3.3962,8.3335,2.5435,66.387,124.1963
8.75,0.1069,11.755999999999998,2.5346,2.9781,8.0681,2.5275,69.2,126.0425
8.625,0.0955,24.7142,3.6726,4.155,8.182,2.5968,70.1392,128.4099
8.625,0.0922,2.0033,3.7364,4.2629,8.3998,2.547,63.0977,117.5791
8.625,0.2193,30.0273,3.9116,4.4098,5.327000000000001,2.221,89.8865,141.0569
8.6719,0.1929,33.1605,3.1208,4.4385,6.8823,2.5148,81.0887,137.3722
8.5781,0.0554,6.6843,7.8014,8.0249,7.8738,2.5976,59.2362,106.5274
8.625,0.0898,8.3106,5.0360000000000005,4.9995,8.2826,2.5545,61.0071,116.7
8.6719,0.0527,6.8116,7.5325,8.0902,8.5126,2.6247,58.5716,102.3949
8.6719,0.1255,8.3675,2.4903,2.7021,8.4913,2.5169,69.2926,124.4653
8.6094,0.0982,3.0592,2.6946,3.8443,8.3302,2.5327,65.2945,121.0685
8.625,0.0665,7.9388,7.0051,7.7403,8.4318,2.6215,62.0481,114.6021
8.6719,0.2449,28.9005,0.3157,0.2898,5.2752,2.1682,99.561,196.5755
8.625,0.121,27.8325,3.3147,3.757,8.007,2.6015,74.4864,126.3599
8.6719,0.0996,13.4583,3.8223,4.31,7.8889,2.5681,68.4644,118.6931
8.625,0.1686,11.412,1.6598,1.7301,8.0089,2.4644,77.1217,122.4405
8.625,0.0987,2.713,3.3674,3.8939,8.2271,2.549,65.5776,122.3458
8.625,0.0981,8.7374,3.8695,4.0352,8.3816,2.5574,64.5508,121.3633
8.6719,0.1508,20.0708,15.9646,16.5476,5.2469,2.2647,83.2868,129.1343
8.5781,0.107,22.5644,3.539,4.0259,7.6911,2.5858,71.1467,133.8586
8.5781,0.2945,72.8201,1.2525,1.2774,6.8046,2.4833,64.9813,244.484
8.5469,0.1956,30.6883,0.6712,0.6233,5.1578,2.2945,84.3817,135.611
8.625,0.0903,10.3672,4.6893,5.1187,8.3336,2.5971,64.7898,119.6062
8.6719,0.0888,7.8872,3.621,4.3108,8.3983,2.5713,64.3926,116.8709
8.6719,0.0753,18.8967,5.5887,6.5117,7.9529,2.5812,66.6299,109.1409
8.6719,0.2185,50.0313,1.5218,2.9855,6.6289,2.4277,95.1672,271.964
8.6875,0.2037,37.8637,0.9044,0.7884,7.2121,2.4669,81.5796,138.9859
8.5781,0.2795,33.0609,0.3055,0.2961,4.8708,2.1193,106.7233,206.9817
8.625,0.2867,27.5423,0.417,0.3663,5.665,2.1402,104.246,207.9031
8.5781,0.3807,59.2073,0.6734,0.6636,6.1725,2.2223,103.9868,273.0664
8.5781,0.2748,35.5295,0.6271,0.5407,5.4060000000000015,2.238,105.1106,273.9594
8.625,0.1639,44.0036,2.2782,2.4775,7.7173,2.5723,80.5266,149.4048
8.7031,0.1313,12.8119,2.2853,2.5116,8.2038,2.5173,72.45,134.0851
8.75,0.2218,47.7547,2.0836,1.6194,6.9685,2.3056,87.7499,131.7679
8.625,0.0622,3.4403,6.3132,7.6139,8.439,2.5959,59.3093,105.1069
8.5781,0.0944,16.1013,3.9268,4.5589,7.9198,2.5689,66.7899,118.0251
8.5469,0.245,31.662,0.42,0.3891,5.0051,2.2361,92.9711,166.0528
8.625,0.1109,2.6157,1.8515,2.1126,8.613999999999999,2.5037,67.0398,123.7159
8.6719,0.1178,5.415,2.9675,3.2952,8.3826,2.5143,66.4699,120.9726
8.625,0.1784,13.8855,1.7534,1.7584,8.28,2.4766,76.42399999999998,144.4809
8.625,0.1006,7.8685,3.2975,3.6211,8.5215,2.5681,66.23899999999999,120.9759
8.625,0.0861,18.5199,3.8725,4.6755,8.0717,2.5959,69.3897,127.3233
8.625,0.0515,5.7551,7.8591,8.6286,8.2789,2.6195,61.6309,114.1092
8.6719,0.2081,42.3838,1.6152,1.7048,8.337,2.5695,83.361,148.5065
8.625,0.1054,2.798,2.382,2.5926,8.7165,2.5376,66.4853,125.1482
8.5781,0.3206,43.8712,0.7355,0.8031,5.995,2.2701,100.7571,298.0213
8.5469,0.2477,32.7081,0.4099,0.3709,4.9223,2.2124,94.2622,246.2904
8.5781,0.0918,2.2545,3.4312,3.7644,8.3583,2.5539,64.6973,117.6561
8.5781,0.3592,58.2677,0.7759,0.7771,6.6139,2.3449,114.3154,272.6107
8.625,0.1453,13.785,2.1898,2.5026,7.9929999999999986,2.5215,75.8316,145.9613
8.625,0.0903,19.4686,3.595,4.3306,7.7398,2.5853,68.7482,124.5074
8.6719,0.1295,8.8538,2.2857,2.4186,8.3892,2.5174,71.1535,129.9115
8.5469,0.2817,45.4743,0.7196,0.6763,5.9845,2.2329,101.0084,256.9109
8.5469,0.2318,24.6263,0.5581,0.5106,5.0143,2.2489,89.5546,153.2961
8.6016,0.0401,4.9549,7.0535,8.073,8.5464,2.6379,59.1522,106.9515
8.5781,0.075,6.4929,7.0373,7.0313,8.0142,2.5763,60.9441,105.1612
8.625,0.0982,24.5364,3.6255,4.0633,8.1046,2.5972,69.7596,129.7919
8.6016,0.1164,29.351,2.7282,2.8904,7.8419,2.5783,73.6494,137.6736
8.6719,0.1227,9.4449,2.4071,2.7341,7.9891,2.5217,69.4117,127.1111
8.6875,0.1746,68.9035,2.1457,2.4099,6.7187,2.5107,80.6032,130.2995
8.7031,0.1377,10.294,2.0811,2.4475,8.0883,2.4992,70.5476,132.5162
8.625,0.0656,5.4842,6.6023,6.5519,8.266,2.5972,59.7368,107.0257
8.5781,0.389,80.1492,0.8349,0.7406,6.6783,2.3554,108.2628,256.2888
8.625,0.0971,3.3137,3.4204,3.7709,8.2681,2.5489,66.2628,121.1825
8.625,0.0955,3.0338,3.4682,3.7602,8.2176,2.5506,65.8125,122.4549
8.5781,0.0973,5.6705,4.5489,5.2203,7.6894,2.539,65.8299,117.3033
8.5781,0.2736,32.4129,0.4122,0.4139,5.2552,2.1521,111.9255,212.206
8.625,0.1256,35.9434,3.1041,3.2952,7.9725,2.5994,74.6057,143.2882
8.6719,0.1698,27.8809,1.5906,1.6243,8.3054,2.5483,77.1304,145.3525
8.6719,0.0629,8.2278,5.1183,5.7142,8.3594,2.6094,61.6498,113.4005
8.6719,0.1503,8.5763,2.0743,2.2556,8.2921,2.4816,73.009,130.4034
8.625,0.1021,8.5559,3.3937,3.8978,8.2689,2.5581,68.9365,130.6078
8.5469,0.2121,26.8596,0.5226,0.4805,4.7994,2.2554,87.0927,144.2955
8.625,0.1359,43.779,3.2514,3.5167,7.6318,2.5849,72.7574,125.1626
8.7031,0.163,52.0867,2.3489,2.6204,7.0315,2.5322,80.1097,130.4561
8.5781,0.3855,75.8374,1.1152,1.2158,7.1527,2.4013,98.3429,283.3842
8.625,0.0858,15.2465,3.8546,4.6813,7.8429,2.5886,65.9002,122.9816
8.6719,0.0734,7.624,4.1441,4.9728,8.4348,2.5673,61.9598,118.8449
8.6719,0.1936,36.1587,1.5707,1.5492,8.4061,2.5524,80.9218,141.0053
8.7344,0.1954,46.8035,1.7209,1.4916,6.2975,2.3693,85.682,135.8593
8.7031,0.0798,9.1714,5.5888,6.3325,7.9344,2.5734,62.3041,113.5545
8.6484,0.0966,9.677,4.0171,4.3287,8.2593,2.5776,67.1853,126.5277
8.5781,0.1004,10.2698,3.9699,5.0511,7.9263,2.5618,66.7922,121.7237
8.625,0.1632,20.8323,14.4081,14.3618,4.9245,2.2507,84.803,134.6154
8.625,0.07200000000000001,5.7459,5.0769,5.2807,8.3815,2.5973,64.1534,122.2177
8.5469,0.2211,26.5961,0.5221,0.4782,4.8092,2.2518,87.0969,144.3632
8.6719,0.1179,8.9677,3.1282,3.5108,7.8986,2.5308,68.1672,121.8503
8.625,0.1184,2.8305,1.8082,1.9249,8.606,2.4982,67.2963,124.1546
8.6719,0.1071,24.9581,3.5629,3.8816,7.5416,2.555,70.2867,124.5034
8.625,0.0828,12.3936,4.1709,4.884,8.3266,2.5998,66.9621,120.9032
8.6719,0.0775,18.6524,6.4025,6.8979,7.438,2.5789,63.9172,115.4468
8.5781,0.3711,62.606,0.5809,0.5799,6.0612,2.2748,102.2294,267.9658
8.625,0.1021,4.3953,3.1611,3.612,8.3109,2.5544,66.7523,124.4453
8.7031,0.1784,60.9849,2.0269,2.0771,6.7397,2.4891,82.9256,146.1009
8.6719,0.0997,11.8638,3.8384,4.4345,7.9308,2.5608,66.704,118.5268
8.625,0.1966,33.9946,5.2006,5.3671,5.0586,2.2331,89.5527,139.1469
8.6719,0.1863,37.5102,2.3423,2.1736,6.6786,2.5015,78.1999,134.4144
8.625,0.0916,8.2491,5.0037,4.8949,8.2609,2.5537,61.3294,117.9783
8.5781,0.0777,12.9835,6.296,6.1001,8.0472,2.6180000000000003,68.0997,121.4595
8.6719,0.2632,105.2079,1.4684,1.5703,8.4346,2.6376,84.4358,120.1031
8.625,0.0502,3.6899,7.5824,9.7446,8.5649,2.6254,58.4988,110.3112
8.5781,0.0893,9.4965,3.7789,4.5228,8.4125,2.6205,68.7426,132.5141
8.5781,0.3552,64.078,0.8906,0.8214,6.3607,2.3517,109.0858,259.2042
8.625,0.114,10.8974,3.7561,3.9489,8.2136,2.5497,68.1937,122.8219
8.5781,0.0867,8.7169,4.3086,4.3101,8.1722,2.5811,68.0998,125.3237
8.625,0.1245,31.2764,3.1271,3.4943,7.4086,2.5605,74.7167,134.4147
8.625,0.1378,2.7841,1.8354,1.9016,8.6211,2.4747,70.8605,123.1379
8.6719,0.129,10.8629,2.0774,2.3687,8.1207,2.5123,70.9074,129.5244
8.625,0.0997,3.6115,3.0598,3.3633,8.2651,2.5386,66.4731,124.1617
8.7031,0.1477,12.1833,1.9431,2.1829,8.506,2.5037,70.9066,130.941
8.5781,0.0746,6.5581,7.0292,6.966,7.9992,2.5761,60.7147,105.9428
8.625,0.1431,35.8979,2.6682,3.024,7.9743,2.5886,76.2687,149.7331
8.75,0.1169,16.1516,2.4594,2.8755,8.2579,2.5421,72.4252,133.0107
8.6875,0.1497,7.1313,2.0495,2.1404,8.1519,2.4724,69.7569,125.2903
8.5781,0.4766,61.7847,0.6375,0.5715,6.7209,2.2914,91.7054,267.546
8.6719,0.0951,10.949000000000002,3.8428,4.4218,7.891,2.5502,66.4323,116.7175
8.6719,0.1508,34.6261,2.2484,2.1785,6.3881,2.4723,76.5838,134.2106
8.6719,0.0629,35.4648,9.4035,9.0559,7.2604,2.6693,65.1442,117.3594
8.5781,0.1017,22.2972,3.7031,4.3468,7.8263,2.5905,69.9154,121.4771
8.7813,0.2023,74.3237,1.0735,1.027,6.8848,2.4836,84.9795,132.9758
8.625,0.0546,4.8911,6.1501,6.7758,8.2717,2.6234,58.5882,108.5117
8.625,0.0698,2.0389,4.2359,4.7983,8.2443,2.577,62.2521,115.0561
8.6719,0.2272,89.912,1.5548,1.6706,7.0306,2.5525,85.3993,143.463
8.625,0.171,49.6107,2.2249,2.5734,7.9908,2.5697,83.5121,159.1806
8.6016,0.1164,29.351,2.7282,2.8904,7.8419,2.5783,73.6494,137.6736
8.625,0.1339,22.485,2.785,3.2710000000000004,7.8261,2.5704,75.1267,141.7953
8.5781,0.0477,4.9014,5.6193,8.4372,9.3478,2.6301,59.301,106.7438
8.5781,0.2887,28.1714,0.3733,0.345,5.2813,2.1577,102.524,198.1225
8.625,0.0739,5.3807,3.7392,4.3972,8.2996,2.5932,63.7813,117.8743
8.6719,0.1424,10.6643,1.9648,2.2363,8.3797,2.5102,73.0312,135.6749
8.625,0.0653,4.9433,5.9665,6.3358,8.2694,2.6044,62.3265,109.5891
8.5781,0.2794,35.7854,0.3172,0.2936,5.1314,2.1511,100.203,190.1551
8.5469,0.2641,30.8909,0.5322,0.5208,5.0582,2.1998,91.3846,181.4582
8.7031,0.1284,8.82,2.4446,2.6465,8.3171,2.5096,69.4437,127.5477
8.7031,0.0638,9.0817,5.9293,6.631,8.2932,2.6014,62.1598,116.2126
8.7031,0.1877,57.396,2.0299,2.1107,6.6378,2.4971,83.4928,148.4046
8.625,0.0536,5.6123,6.6949,7.423999999999999,8.367,2.6294,59.9413,102.2293
8.7266,0.1234,11.8139,2.4991,2.8202,8.4327,2.5365,69.7125,127.215
8.625,0.105,26.2041,3.4191,3.9557,8.2207,2.6053,69.5899,133.1224
8.625,0.0628,8.6383,7.3688,7.9239,7.7739,2.5758,59.3963,105.2084
8.625,0.1078,28.4346,4.0716,4.6295,8.0174,2.6149,70.8223,131.268
8.625,0.1153,8.4741,2.6037,3.1651,8.3651,2.5596,69.9818,128.8119
8.625,0.0753,6.6072,4.5178,4.9856,8.4947,2.595,63.6588,111.3147
8.6719,0.0985,11.1613,3.8576,4.4736,7.8943,2.5498,67.2505,120.1793
